,tweetids,topics,alltopics,categories,MultimediaShare,Hashtags,PastNews,Sentiment,Discussion,KnownAlready,Factoid,EmergingThreats,ContinuingNews,Irrelevant,Donations,ThirdPartyObservation,Volunteer,CleanUp,Advice,InformationWanted,FirstPartyObservation,cleanedtweets
610,964654434277122049,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Sentiment']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sheriff After School Shooting: ""The Gun Didn’t Change. We Changed.” via"
611,964653292394565632,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": After mass shooting, school threats in Miami skyrocket from 1 a week — to 50 a day"
612,964653151642152960,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"okay the gun was bought legally, and? thats not the problem, the problem I have with this shooting…"
613,964647257269301249,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": 'Just know, I love you': Florida school shooting survivor shares the heartbreaking texts he exchanged with his little brother…"
614,964643789460533248,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'PastNews', 'Discussion']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#BREAKING President Trump arrives at Florida hospital to thank medical professionals two days after deadly school shooting.
615,964643475147886593,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Sentiment', 'KnownAlready']",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Her son survived the Florida school shooting a year after she survived a mass shooting at an airport …
616,964628452048588800,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Florida sheriff calls for more power to detain people after school shooting via
617,964626061005873153,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I liked a video Heroic teacher who saved students in Florida high school mass shooting is from metro
618,964624211410120705,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Trump Actually Slashed Funding to Fight White Supremacist Violence Prior to Florida School Shooting
619,964612248172888064,flSchoolShooting2018,flSchoolShooting2018,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"""Teen to Be Tried as Adult in South Carolina School Shooting"" by THE ASSOCIATED PRESS via NYT"
620,964610588801368064,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LIVE| Sheriff: “7 people still remain in the hospital after the #FL school shooting”
621,964605754090147840,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,The lives lost in the Florida high school mass shooting przez
622,964600685886169090,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Plenty of warnings in Florida school shooting suspect’s past, but ‘we missed the signs’"
623,964598425068228617,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Maybe should resign first given his leadership role as governor of a state with several mass shootings…
624,964598384257531904,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,High school's American flag replaced with ISIS flag day after Florida shooting: IT'S LOOKIN' A WHOLE LOT SAFER THAN…
625,964597673750880256,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Alabama House Passes Broadened ‘Stand Your Ground’ After Florida School Shooting
626,964595195093422080,flSchoolShooting2018,flSchoolShooting2018,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The first coding I did was in high school. We coded a short shooting game. This was coded in basic on an IBM comp…
627,964594342936612865,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'PastNews', 'Discussion']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Today my yearbook staff covered hallway Olympics and a pep rally; my colleagues in Florida covered the aftermath of…
628,964590620370264064,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Jeff Sessions Just Tried to Blame Florida School Shooting on Gang Violence via
629,964590398810161152,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bill Clinton just rocked Twitter with a major announcement after Florida school shooting via
630,964589630757724161,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Obama just filled America’s leadership vacuum with viral response to Florida school shooting -
631,964587183633063936,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Russian Twitter Accounts Pivot To Florida School Shooting : The Two-Way Shared from my Google feed
632,964584760814182401,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'PastNews', 'Discussion']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Heree's how #LEOs successfully used Twitter to tell the public about the horrific school shooting in Florida.
633,964578159818625025,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,": 17 school shooting so far in 2018, things needs to change, and people need help! This shit should not be happening."
634,964576810536198146,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"We're worried about indicting Russians, yet yesterday was the 18th school shooting since the new year..Makes me sick ."
635,964574624452435970,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I liked a video Just Another School Shooting.
636,964570979983912961,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,My daughter shared with me that her greatest worry is a shooting situatio…
637,964568034940727296,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Watch: Senator On School Shooting: This Happens Nowhere Else - - See More
638,964566427280822272,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Florida Shooting: how come student enter school with rifle where is the school bodyguard?
639,964561079836782593,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"FBI was warned in January of possible school shooting by Cruz, did NOT investigate"
640,964557019385442304,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Would California-style gun laws have helped stop Florida school shooting?
641,964554968043696128,flSchoolShooting2018,flSchoolShooting2018,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Student threatened shooting at Southern Illinois school, police say CLICK BELOW FOR FULL STORY....."
642,964553145555668992,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BBC News - Florida school shooting: Students share tales of heroism
643,964550429584568320,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Saddened, broken, disgusted w/yet another school shooting.Folks risk their lives to keep us safe every day.We must…"
644,964547294438789120,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'PastNews', 'Discussion']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Even one school shooting is too many, but this number that's become so prominent is misleading"
645,964544085968109568,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": ""In the familiar aftermath of America’s latest mass shooting, something new stood out: This time, the kids who survive…"
646,964543800998879232,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I am so angry over this recent school shooting I can’t even put my thoughts into words. No one should be allowed to…
647,964540952483282944,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,After every school shooting (Jesus that's a sad phrase) liberals say it's entirely a gun issue and conservatives sa…
648,964535580217536512,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Reactive teens who were involved in a school shooting . Fucking trump supporters lmao
649,964532171896651776,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"CNN : Jimmy Kimmel to Trump after school shooting: ""You still haven't done anything about this. Nothing. You've lit…"
650,964532044889018369,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Suspect went to McDonald's after killing 17, police say: The latest on the Florida school shooting"
651,964530368190799878,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Obama’s reaction to the Florida school shooting puts Trump to shame. #POTUS
652,964525280349097984,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryan: Don't roll Florida school shooting conversation into 'taking away citizens' rights' d…
653,964524195978924037,flSchoolShooting2018,flSchoolShooting2018,"['ThirdPartyObservation', 'Hashtags', 'PastNews', 'Discussion']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,U know just a normal teen hanging out in a closet while her school is shot up. (17th US school shooting in 2018)…
654,964522539954462720,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Florida students on school shooting: ""We will be brave and fight"" via"
655,964508452289736704,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,These are the victims of the Florida school shooting
656,964501154347483136,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Beloved coaches, teacher, students among dead in Florida school shooting via"
657,964495140348887040,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reading all of the texts of loved ones, and seeing all of the videos from the school shooting is so devastating. Al…"
658,964493452242292736,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,A grandmother helped stop another school shooting a day before the Florida massacre
659,964493120653156354,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Must read for all Florida electeds!! . . #guncontrol #HearTheBills
660,964491588423569409,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: Another school shooting?! A N O T H E R shchool shooting. ANNNOOOTTTHHHEEEERRR one
661,964484800760332288,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"My heart aches this week. Death, a baby having heart surgery, friends with cancer, another school shooting, misog…"
662,964475286539718657,flSchoolShooting2018,flSchoolShooting2018,"['Factoid', 'PastNews', 'Sentiment']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"17 people dead. 17 people dead. 17 people dead. 18th school shooting this year. The shooter wasnt alone, he was ass…"
663,964473182185902080,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Former student confesses to Florida school shooting
664,964467047936782336,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"At a vigil for Florida school shooting victims, students chant ‘no more guns!’"
665,964463151923302400,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Sentiment', 'KnownAlready']",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"After school shooting, Massachusetts Rep. Seth Moulton tells Trump 'to get off his ass'"
666,964462929482575872,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Obama Calls For Gun Safety Laws In Wake Of Florida School Shooting
667,964460454700572672,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grandmother foiled alleged school shooting plot of teen who reportedly aimed for 'biggest fatality number' - KTRK-TV
668,964459117459976192,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Trump Calls For Steps That Make 'A Difference' On School Shootings, Without Specifics - NPR"
669,964458238711418880,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'PastNews', 'Discussion']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,: 18 school shootings in 45 days — Florida massacre is one of many tragedies in 2018 - via https://…
670,964453453648015360,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Advice']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,": Hey, you don’t know who I am obviously, but I’m a student who just went through a school shooting as well. if yo…"
671,964453272194076672,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Florida governor on gun laws: ‘Everything’s on the table’
672,964445519094444032,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Florida gun store investigated as officials confirm it’s where school shooting suspect bought AR-15
673,964442246006345728,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Florida school shooting victims remembered as 'hero,' 'baby girl,' sweet angel'"
674,964435390198247426,flSchoolShooting2018,flSchoolShooting2018,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"So far no school shootings here in a long time.Well we had a ""s…"
675,964430113398931456,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,School shooting survivor calls out lawmakers: 'You need to take some action'
676,964427601103081474,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,‘False Flag’? Alex Jones Is Back With Another Disgusting Claim About a School Shooting
677,964422373867835392,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"unionfreepress: Following The Latest School Shooting, Trump 'Speaks To A Nation In Grief'"
678,964416778540498946,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tears And Guilt Grip Survivors At US School Shooting Vigils.
679,964387009165901824,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'PastNews', 'Discussion']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,. one school shooting every 60 hours. How much MORE data do you need? Which part of…
680,964376319000588288,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Junior ROTC student helped shield dozens with Kevlar sheets in Florida school shooting
681,964372636041076736,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"I see ignorant people acknowledging the school shooting, that's what surprises me. We rarely see this in Canada. No…"
682,964363935183863808,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,️ “Remembering those who lost their lives in the Florida school shooting” Gun control needs to happen NOW.
683,964357887580504064,flSchoolShooting2018,flSchoolShooting2018,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,: Police: Grandmother Foils Alleged School Shooting Plot in Washington State -
684,964357236460896256,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,: School shooting ️ Country argues about gun control laws ️ Nobody does anything about it or changes something ️ Dies dow…
685,964355609935060994,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Steve Kerr on School Shooting: Doesn't Matter to Government That 'Children Are Being Shot to Death,' Pols 'Bow Down…"
686,964353889796435974,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"As sad as the school shooting in Florida was, it's not helping the situation to retweet false facts about gun viole…"
687,964352583165820928,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eric Boehlert Explores Russia-NRA Links After Florida School Shooting
